"","x","y","date","dx","dy","dist","dt","R2n","abs.angle","rel.angle"
"76399",571909.094833445,7893427.21964254,2010-03-11 03:40:00,-65.1670619073557,60.3632189808413,88.8282847035004,1200,1026519041.21487,2.39444422501603,-0.692359057297194
"76400",571843.927771538,7893487.58286152,2010-03-11 04:00:00,-34.1633214097237,23.0962504381314,41.2379596251436,1200,1031791879.72542,2.54711924619873,0.1526750211827
"76401",571809.764450128,7893510.67911195,2010-03-11 04:20:00,-55.5238585198531,63.0276072761044,83.9962983939382,1200,1034369332.7196,2.29298352956841,-0.254135716630322
"76402",571754.240591608,7893573.70671923,2010-03-11 04:40:00,-87.4158541101497,257.888444038108,272.301269035242,1200,1039143707.74402,1.89760921575956,-0.395374313808849
"76403",571666.824737498,7893831.59516327,2010-03-11 05:00:00,-46.5016941939248,-11.525971820578,47.9088257976968,1200,1050348060.73514,-2.89862786601848,1.48694822540155
"76404",571620.323043304,7893820.06919145,2010-03-11 05:20:00,-13.7276744934497,-6.70123652834445,15.2759817362724,1200,1052896801.64556,-2.6874656569732,0.211162209045281
"76405",571606.595368811,7893813.36795492,2010-03-11 05:40:00,-8.98046461003833,555.206787020899,555.279411736724,1200,1053573598.55725,1.58696990708172,-2.00874974312467
"76406",571597.614904201,7894368.57474194,2010-03-11 06:00:00,-64.7389819957316,89.1773154474795,110.198590645538,1200,1067298747.81911,2.19873214638412,0.6117622393024
"76407",571532.875922205,7894457.75205739,2010-03-11 06:20:00,57.4261086299084,150.840922201052,161.402421799792,1200,1073404157.7353,1.20703217086738,-0.991699975516736
"76408",571590.302030835,7894608.59297959,2010-03-11 06:40:00,NA,NA,NA,1200,1073631224.12889,NA,NA
"76409",NA,NA,2010-03-11 07:00:00,NA,NA,NA,1200,NA,NA,NA
"76410",571797.202450442,7896339.49245299,2010-03-11 07:20:00,-234.363157643122,190.242706019431,301.858206537524,1200,1107000813.34388,2.45973211164996,NA
"76411",571562.839292799,7896529.73515901,2010-03-11 07:40:00,-164.303848857875,8.06433179974556,164.501635848668,1200,1126585377.99745,3.09255019065161,0.632818079001652
"76412",571398.535443941,7896537.79949081,2010-03-11 08:00:00,30.2484573385445,42.6572503857315,52.2935003784671,1200,1136820382.75517,0.953985916943638,-2.13856427370797
